Gene Family	SRS1007613	tiny-test-data-mt
K01802: peptidylprolyl isomerase [EC:5.2.1.8]	111.691	0
K01802: peptidylprolyl isomerase [EC:5.2.1.8]|g__Corynebacterium.s__Corynebacterium_glutamicum	111.691	0
K01803: triosephosphate isomerase (TIM) [EC:5.3.1.1]	45.263	0
K01803: triosephosphate isomerase (TIM) [EC:5.3.1.1]|g__Polaromonas.s__Polaromonas_naphthalenivorans	45.263	0
K01804: L-arabinose isomerase [EC:5.3.1.4]	20.211	0
K01804: L-arabinose isomerase [EC:5.3.1.4]|g__Staphylococcus.s__Staphylococcus_epidermidis	20.211	0
K01807: ribose 5-phosphate isomerase A [EC:5.3.1.6]	187.657	0
K01807: ribose 5-phosphate isomerase A [EC:5.3.1.6]|g__Escherichia.s__Escherichia_coli	34.855	0
K01807: ribose 5-phosphate isomerase A [EC:5.3.1.6]|g__Roseobacter.s__Roseobacter_denitrificans	152.802	0
K01808: ribose 5-phosphate isomerase B [EC:5.3.1.6]	51.759	0
K01808: ribose 5-phosphate isomerase B [EC:5.3.1.6]|g__Escherichia.s__Escherichia_coli	51.759	0
K01809: mannose-6-phosphate isomerase [EC:5.3.1.8]	15.893	0
K01809: mannose-6-phosphate isomerase [EC:5.3.1.8]|unclassified	15.893	0
K01810: glucose-6-phosphate isomerase [EC:5.3.1.9]	36.997	0
K01810: glucose-6-phosphate isomerase [EC:5.3.1.9]|g__Corynebacterium.s__Corynebacterium_glutamicum	36.997	0
K01815: 4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase [EC:5.3.1.17]	6.537	0
K01815: 4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase [EC:5.3.1.17]|unclassified	6.537	0
K01816: hydroxypyruvate isomerase [EC:5.3.1.22]	30.756	0
K01816: hydroxypyruvate isomerase [EC:5.3.1.22]|g__Escherichia.s__Escherichia_coli	30.756	0
K01817: phosphoribosylanthranilate isomerase [EC:5.3.1.24]	73.309	0
K01817: phosphoribosylanthranilate isomerase [EC:5.3.1.24]|g__Polaromonas.s__Polaromonas_naphthalenivorans	56.496	0
K01817: phosphoribosylanthranilate isomerase [EC:5.3.1.24]|unclassified	16.813	0
K01825: 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]	22.55	0
K01825: 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]|unclassified	22.55	0
K01835: phosphoglucomutase [EC:5.4.2.2]	5.054	0
K01835: phosphoglucomutase [EC:5.4.2.2]|unclassified	5.054	0
K01845: glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]	108.557	0
K01845: glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]|g__Chromobacterium.s__Chromobacterium_violaceum	53.458	0
K01845: glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]|g__Escherichia.s__Escherichia_coli	27.947	0
K01845: glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]|unclassified	27.152	0
K01847: methylmalonyl-CoA mutase [EC:5.4.99.2]	10.962	0
K01847: methylmalonyl-CoA mutase [EC:5.4.99.2]|g__Corynebacterium.s__Corynebacterium_glutamicum	10.962	0
K01854: UDP-galactopyranose mutase [EC:5.4.99.9]	26.327	0
K01854: UDP-galactopyranose mutase [EC:5.4.99.9]|g__Corynebacterium.s__Corynebacterium_glutamicum	26.327	0
K01856: muconate cycloisomerase [EC:5.5.1.1]	27.28	0
K01856: muconate cycloisomerase [EC:5.5.1.1]|g__Polaromonas.s__Polaromonas_naphthalenivorans	27.28	0
K01866: tyrosyl-tRNA synthetase [EC:6.1.1.1]	17.798	0
K01866: tyrosyl-tRNA synthetase [EC:6.1.1.1]|unclassified	17.798	0
K01868: threonyl-tRNA synthetase [EC:6.1.1.3]	4.144	0
K01868: threonyl-tRNA synthetase [EC:6.1.1.3]|unclassified	4.144	0
K01872: alanyl-tRNA synthetase [EC:6.1.1.7]	10.786	0
K01872: alanyl-tRNA synthetase [EC:6.1.1.7]|g__Chromobacterium.s__Chromobacterium_violaceum	10.786	0
K01873: valyl-tRNA synthetase [EC:6.1.1.9]	45.338	0
K01873: valyl-tRNA synthetase [EC:6.1.1.9]|g__Chromobacterium.s__Chromobacterium_violaceum	23.965	0
K01873: valyl-tRNA synthetase [EC:6.1.1.9]|g__Corynebacterium.s__Corynebacterium_glutamicum	21.373	0
K01875: seryl-tRNA synthetase [EC:6.1.1.11]	65.624	0
K01875: seryl-tRNA synthetase [EC:6.1.1.11]|g__Chromobacterium.s__Chromobacterium_violaceum	33.395	0
K01875: seryl-tRNA synthetase [EC:6.1.1.11]|unclassified	32.228	0
K01878: glycyl-tRNA synthetase alpha chain [EC:6.1.1.14]	81.999	0
K01878: glycyl-tRNA synthetase alpha chain [EC:6.1.1.14]|g__Chromobacterium.s__Chromobacterium_violaceum	15.181	0
K01878: glycyl-tRNA synthetase alpha chain [EC:6.1.1.14]|g__Polaromonas.s__Polaromonas_naphthalenivorans	38.059	0
K01878: glycyl-tRNA synthetase alpha chain [EC:6.1.1.14]|g__Roseobacter.s__Roseobacter_denitrificans	18.211	0
K01878: glycyl-tRNA synthetase alpha chain [EC:6.1.1.14]|unclassified	10.549	0
K01881: prolyl-tRNA synthetase [EC:6.1.1.15]	51.702	0
K01881: prolyl-tRNA synthetase [EC:6.1.1.15]|g__Corynebacterium.s__Corynebacterium_glutamicum	23.039	0
K01881: prolyl-tRNA synthetase [EC:6.1.1.15]|g__Escherichia.s__Escherichia_coli	15.96	0
K01881: prolyl-tRNA synthetase [EC:6.1.1.15]|g__Polaromonas.s__Polaromonas_naphthalenivorans	12.703	0
K01883: cysteinyl-tRNA synthetase [EC:6.1.1.16]	56.518	0
K01883: cysteinyl-tRNA synthetase [EC:6.1.1.16]|g__Corynebacterium.s__Corynebacterium_glutamicum	24.179	0
K01883: cysteinyl-tRNA synthetase [EC:6.1.1.16]|g__Escherichia.s__Escherichia_coli	32.339	0
K01885: glutamyl-tRNA synthetase [EC:6.1.1.17]	60.078	0
K01885: glutamyl-tRNA synthetase [EC:6.1.1.17]|g__Chromobacterium.s__Chromobacterium_violaceum	8.846	0
K01885: glutamyl-tRNA synthetase [EC:6.1.1.17]|g__Escherichia.s__Escherichia_coli	51.232	0
K01886: glutaminyl-tRNA synthetase [EC:6.1.1.18]	57.538	0
K01886: glutaminyl-tRNA synthetase [EC:6.1.1.18]|g__Polaromonas.s__Polaromonas_naphthalenivorans	41.39	0
K01886: glutaminyl-tRNA synthetase [EC:6.1.1.18]|unclassified	16.148	0
K01892: histidyl-tRNA synthetase [EC:6.1.1.21]	75.71	0
K01892: histidyl-tRNA synthetase [EC:6.1.1.21]|g__Corynebacterium.s__Corynebacterium_glutamicum	48.726	0
K01892: histidyl-tRNA synthetase [EC:6.1.1.21]|g__Staphylococcus.s__Staphylococcus_epidermidis	19.634	0
K01892: histidyl-tRNA synthetase [EC:6.1.1.21]|unclassified	7.35	0
K01894: glutamyl-Q tRNA(Asp) synthetase [EC:6.1.1.-]	82.46	0
K01894: glutamyl-Q tRNA(Asp) synthetase [EC:6.1.1.-]|g__Chromobacterium.s__Chromobacterium_violaceum	82.46	0
K01897: long-chain acyl-CoA synthetase [EC:6.2.1.3]	37.729	0
K01897: long-chain acyl-CoA synthetase [EC:6.2.1.3]|g__Polaromonas.s__Polaromonas_naphthalenivorans	19.955	0
K01897: long-chain acyl-CoA synthetase [EC:6.2.1.3]|g__Roseobacter.s__Roseobacter_denitrificans	17.774	0
K01902: succinyl-CoA synthetase alpha subunit [EC:6.2.1.5]	35.545	0
K01902: succinyl-CoA synthetase alpha subunit [EC:6.2.1.5]|g__Corynebacterium.s__Corynebacterium_glutamicum	15.278	0
K01902: succinyl-CoA synthetase alpha subunit [EC:6.2.1.5]|g__Polaromonas.s__Polaromonas_naphthalenivorans	20.267	0
K01903: succinyl-CoA synthetase beta subunit [EC:6.2.1.5]	10.813	0
K01903: succinyl-CoA synthetase beta subunit [EC:6.2.1.5]|g__Polaromonas.s__Polaromonas_naphthalenivorans	10.813	0
K01912: phenylacetate-CoA ligase [EC:6.2.1.30]	19.123	0
K01912: phenylacetate-CoA ligase [EC:6.2.1.30]|unclassified	19.123	0
K01915: glutamine synthetase [EC:6.3.1.2]	55.186	0
K01915: glutamine synthetase [EC:6.3.1.2]|unclassified	55.186	0
K01916: NAD+ synthase [EC:6.3.1.5]	6.335	0
K01916: NAD+ synthase [EC:6.3.1.5]|unclassified	6.335	0
K01918: pantoate--beta-alanine ligase [EC:6.3.2.1]	122.897	0
K01918: pantoate--beta-alanine ligase [EC:6.3.2.1]|g__Escherichia.s__Escherichia_coli	122.897	0
K01920: glutathione synthase [EC:6.3.2.3]	35.76	0
K01920: glutathione synthase [EC:6.3.2.3]|g__Chromobacterium.s__Chromobacterium_violaceum	35.76	0
K01921: D-alanine-D-alanine ligase [EC:6.3.2.4]	80.848	0
K01921: D-alanine-D-alanine ligase [EC:6.3.2.4]|g__Chromobacterium.s__Chromobacterium_violaceum	12.02	0
K01921: D-alanine-D-alanine ligase [EC:6.3.2.4]|g__Escherichia.s__Escherichia_coli	42.466	0
K01921: D-alanine-D-alanine ligase [EC:6.3.2.4]|unclassified	26.362	0
K01924: UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]	24.833	0
K01924: UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]|unclassified	24.833	0
K01925: UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]	18.027	0
K01925: UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]|g__Roseobacter.s__Roseobacter_denitrificans	18.027	0
K01928: UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]	62.093	0
K01928: UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]|g__Chromobacterium.s__Chromobacterium_violaceum	24.685	0
K01928: UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]|g__Corynebacterium.s__Corynebacterium_glutamicum	10.296	0
K01928: UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]|g__Escherichia.s__Escherichia_coli	27.112	0
K01929: UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]	6.866	0
K01929: UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]|unclassified	6.866	0
K01933: phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]	48.287	0
K01933: phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]|g__Escherichia.s__Escherichia_coli	48.287	0
K01934: 5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]	74.541	0
K01934: 5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]|g__Chromobacterium.s__Chromobacterium_violaceum	74.541	0
K01935: dethiobiotin synthetase [EC:6.3.3.3]	106.972	0
K01935: dethiobiotin synthetase [EC:6.3.3.3]|g__Polaromonas.s__Polaromonas_naphthalenivorans	106.972	0
K01937: CTP synthase [EC:6.3.4.2]	13.037	0
K01937: CTP synthase [EC:6.3.4.2]|g__Corynebacterium.s__Corynebacterium_glutamicum	13.037	0
K01939: adenylosuccinate synthase [EC:6.3.4.4]	116.118	0
K01939: adenylosuccinate synthase [EC:6.3.4.4]|g__Chromobacterium.s__Chromobacterium_violaceum	39.367	0
K01939: adenylosuccinate synthase [EC:6.3.4.4]|g__Corynebacterium.s__Corynebacterium_glutamicum	13.402	0
K01939: adenylosuccinate synthase [EC:6.3.4.4]|g__Polaromonas.s__Polaromonas_naphthalenivorans	63.348	0
K01940: argininosuccinate synthase [EC:6.3.4.5]	46.737	0
K01940: argininosuccinate synthase [EC:6.3.4.5]|g__Roseobacter.s__Roseobacter_denitrificans	46.737	0
K01945: phosphoribosylamine---glycine ligase [EC:6.3.4.13]	32.077	0
K01945: phosphoribosylamine---glycine ligase [EC:6.3.4.13]|g__Corynebacterium.s__Corynebacterium_glutamicum	13.771	0
K01945: phosphoribosylamine---glycine ligase [EC:6.3.4.13]|unclassified	18.306	0
K01951: GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]	23.037	0
K01951: GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]|unclassified	23.037	0
K01952: phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]	1151.908	0
K01952: phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]|g__Corynebacterium.s__Corynebacterium_glutamicum	1151.908	0
K01953: asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]	41.961	0
K01953: asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]|g__Polaromonas.s__Polaromonas_naphthalenivorans	21.156	0
K01953: asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]|g__Staphylococcus.s__Staphylococcus_epidermidis	20.805	0
K01955: carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]	23.223	0
K01955: carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]|g__Staphylococcus.s__Staphylococcus_epidermidis	23.223	0
K01956: carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]	139.816	0
K01956: carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]|g__Chromobacterium.s__Chromobacterium_violaceum	22.117	0
K01956: carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]|g__Corynebacterium.s__Corynebacterium_glutamicum	86.731	0
K01956: carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]|g__Staphylococcus.s__Staphylococcus_epidermidis	30.969	0
K01961: acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]	81.282	0
K01961: acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]|g__Escherichia.s__Escherichia_coli	12.275	0
K01961: acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]|g__Staphylococcus.s__Staphylococcus_epidermidis	58.445	0
K01961: acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]|unclassified	10.562	0
K01962: acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]	9.83	0
K01962: acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]|unclassified	9.83	0
K01963: acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]	25.73	0
K01963: acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]|g__Escherichia.s__Escherichia_coli	25.73	0
K01972: DNA ligase (NAD+) [EC:6.5.1.2]	48.16	0
K01972: DNA ligase (NAD+) [EC:6.5.1.2]|g__Escherichia.s__Escherichia_coli	12.142	0
K01972: DNA ligase (NAD+) [EC:6.5.1.2]|g__Staphylococcus.s__Staphylococcus_epidermidis	36.018	0
K01975: RNA 2',3'-cyclic 3'-phosphodiesterase [EC:3.1.4.58]	63.151	0
K01975: RNA 2',3'-cyclic 3'-phosphodiesterase [EC:3.1.4.58]|g__Chromobacterium.s__Chromobacterium_violaceum	19.38	0
K01975: RNA 2',3'-cyclic 3'-phosphodiesterase [EC:3.1.4.58]|g__Escherichia.s__Escherichia_coli	23.067	0
K01975: RNA 2',3'-cyclic 3'-phosphodiesterase [EC:3.1.4.58]|g__Polaromonas.s__Polaromonas_naphthalenivorans	20.704	0
K01990: ABC-2 type transport system ATP-binding protein	237.671	0
K01990: ABC-2 type transport system ATP-binding protein|g__Roseobacter.s__Roseobacter_denitrificans	227.342	0
K01990: ABC-2 type transport system ATP-binding protein|unclassified	10.329	0
K01992: ABC-2 type transport system permease protein	122.101	0
K01992: ABC-2 type transport system permease protein|g__Corynebacterium.s__Corynebacterium_glutamicum	40.512	0
K01992: ABC-2 type transport system permease protein|g__Polaromonas.s__Polaromonas_naphthalenivorans	21.149	0
K01992: ABC-2 type transport system permease protein|g__Roseobacter.s__Roseobacter_denitrificans	60.441	0
K01995: branched-chain amino acid transport system ATP-binding protein	108.751	0
K01995: branched-chain amino acid transport system ATP-binding protein|g__Polaromonas.s__Polaromonas_naphthalenivorans	40.724	0
K01995: branched-chain amino acid transport system ATP-binding protein|g__Roseobacter.s__Roseobacter_denitrificans	68.026	0
K01996: branched-chain amino acid transport system ATP-binding protein	165.311	0
K01996: branched-chain amino acid transport system ATP-binding protein|g__Chromobacterium.s__Chromobacterium_violaceum	15.896	0
K01996: branched-chain amino acid transport system ATP-binding protein|g__Polaromonas.s__Polaromonas_naphthalenivorans	69.567	0
K01996: branched-chain amino acid transport system ATP-binding protein|g__Roseobacter.s__Roseobacter_denitrificans	79.848	0
K01997: branched-chain amino acid transport system permease protein	148.381	0
K01997: branched-chain amino acid transport system permease protein|g__Escherichia.s__Escherichia_coli	40.822	0
K01997: branched-chain amino acid transport system permease protein|g__Polaromonas.s__Polaromonas_naphthalenivorans	107.559	0
K01998: branched-chain amino acid transport system permease protein	40.948	0
K01998: branched-chain amino acid transport system permease protein|g__Polaromonas.s__Polaromonas_naphthalenivorans	40.948	0
K01999: branched-chain amino acid transport system substrate-binding protein	54.832	0
K01999: branched-chain amino acid transport system substrate-binding protein|g__Polaromonas.s__Polaromonas_naphthalenivorans	54.832	0
K02001: glycine betaine/proline transport system permease protein	19.712	0
K02001: glycine betaine/proline transport system permease protein|g__Escherichia.s__Escherichia_coli	19.712	0
K02003: putative ABC transport system ATP-binding protein	244.316	0
K02003: putative ABC transport system ATP-binding protein|g__Corynebacterium.s__Corynebacterium_glutamicum	44.781	0
K02003: putative ABC transport system ATP-binding protein|g__Polaromonas.s__Polaromonas_naphthalenivorans	144.926	0
K02003: putative ABC transport system ATP-binding protein|g__Roseobacter.s__Roseobacter_denitrificans	54.609	0
K02004: putative ABC transport system permease protein	68.175	0
K02004: putative ABC transport system permease protein|g__Corynebacterium.s__Corynebacterium_glutamicum	30.471	0
K02004: putative ABC transport system permease protein|g__Escherichia.s__Escherichia_coli	7.482	0
K02004: putative ABC transport system permease protein|g__Staphylococcus.s__Staphylococcus_epidermidis	30.222	0
K02005: HlyD family secretion protein	64.289	0
K02005: HlyD family secretion protein|g__Chromobacterium.s__Chromobacterium_violaceum	22.317	0
K02005: HlyD family secretion protein|g__Polaromonas.s__Polaromonas_naphthalenivorans	41.972	0
K02010: iron(III) transport system ATP-binding protein [EC:7.2.2.7]	27.727	0
K02010: iron(III) transport system ATP-binding protein [EC:7.2.2.7]|g__Roseobacter.s__Roseobacter_denitrificans	27.727	0
K02012: iron(III) transport system substrate-binding protein	29.862	0
K02012: iron(III) transport system substrate-binding protein|g__Roseobacter.s__Roseobacter_denitrificans	29.862	0
K02013: iron complex transport system ATP-binding protein [EC:7.2.2.-]	138.197	0
K02013: iron complex transport system ATP-binding protein [EC:7.2.2.-]|g__Escherichia.s__Escherichia_coli	75.023	0
K02013: iron complex transport system ATP-binding protein [EC:7.2.2.-]|g__Roseobacter.s__Roseobacter_denitrificans	63.174	0
K02015: iron complex transport system permease protein	42.295	0
K02015: iron complex transport system permease protein|g__Corynebacterium.s__Corynebacterium_glutamicum	42.295	0
K02016: iron complex transport system substrate-binding protein	165.112	0
K02016: iron complex transport system substrate-binding protein|g__Corynebacterium.s__Corynebacterium_glutamicum	131.543	0
K02016: iron complex transport system substrate-binding protein|g__Polaromonas.s__Polaromonas_naphthalenivorans	33.569	0
K02018: molybdate transport system permease protein	21.328	0
K02018: molybdate transport system permease protein|g__Polaromonas.s__Polaromonas_naphthalenivorans	21.328	0
K02019: molybdate transport system regulatory protein	122.147	0
K02019: molybdate transport system regulatory protein|g__Escherichia.s__Escherichia_coli	122.147	0
K02024: maltoporin	89.772	0
K02024: maltoporin|g__Chromobacterium.s__Chromobacterium_violaceum	33.558	0
K02024: maltoporin|g__Polaromonas.s__Polaromonas_naphthalenivorans	56.214	0
K02025: multiple sugar transport system permease protein	85.541	0
K02025: multiple sugar transport system permease protein|g__Escherichia.s__Escherichia_coli	23.594	0
K02025: multiple sugar transport system permease protein|g__Polaromonas.s__Polaromonas_naphthalenivorans	51.053	0
K02025: multiple sugar transport system permease protein|g__Roseobacter.s__Roseobacter_denitrificans	10.894	0
K02026: multiple sugar transport system permease protein	71.503	0
K02026: multiple sugar transport system permease protein|g__Roseobacter.s__Roseobacter_denitrificans	71.503	0
K02027: multiple sugar transport system substrate-binding protein	32.313	0
K02027: multiple sugar transport system substrate-binding protein|g__Corynebacterium.s__Corynebacterium_glutamicum	22.293	0
K02027: multiple sugar transport system substrate-binding protein|g__Roseobacter.s__Roseobacter_denitrificans	10.02	0
K02029: polar amino acid transport system permease protein	178.772	0
K02029: polar amino acid transport system permease protein|g__Polaromonas.s__Polaromonas_naphthalenivorans	141.004	0
K02029: polar amino acid transport system permease protein|g__Roseobacter.s__Roseobacter_denitrificans	37.768	0
K02030: polar amino acid transport system substrate-binding protein	141.07	0
K02030: polar amino acid transport system substrate-binding protein|g__Chromobacterium.s__Chromobacterium_violaceum	64.329	0
K02030: polar amino acid transport system substrate-binding protein|g__Polaromonas.s__Polaromonas_naphthalenivorans	76.741	0
K02031: peptide/nickel transport system ATP-binding protein	99.695	0
K02031: peptide/nickel transport system ATP-binding protein|g__Corynebacterium.s__Corynebacterium_glutamicum	78.69	0
K02031: peptide/nickel transport system ATP-binding protein|g__Escherichia.s__Escherichia_coli	4.618	0
K02031: peptide/nickel transport system ATP-binding protein|g__Staphylococcus.s__Staphylococcus_epidermidis	16.387	0
K02032: peptide/nickel transport system ATP-binding protein	75.753	0
K02032: peptide/nickel transport system ATP-binding protein|g__Corynebacterium.s__Corynebacterium_glutamicum	61.928	0
K02032: peptide/nickel transport system ATP-binding protein|g__Polaromonas.s__Polaromonas_naphthalenivorans	13.825	0
K02033: peptide/nickel transport system permease protein	210.98	0
K02033: peptide/nickel transport system permease protein|g__Corynebacterium.s__Corynebacterium_glutamicum	148.349	0
K02033: peptide/nickel transport system permease protein|g__Polaromonas.s__Polaromonas_naphthalenivorans	20.905	0
K02033: peptide/nickel transport system permease protein|g__Roseobacter.s__Roseobacter_denitrificans	41.726	0
K02034: peptide/nickel transport system permease protein	55.659	0
K02034: peptide/nickel transport system permease protein|g__Roseobacter.s__Roseobacter_denitrificans	55.659	0
K02035: peptide/nickel transport system substrate-binding protein	112.365	0
K02035: peptide/nickel transport system substrate-binding protein|g__Corynebacterium.s__Corynebacterium_glutamicum	89.293	0
K02035: peptide/nickel transport system substrate-binding protein|g__Polaromonas.s__Polaromonas_naphthalenivorans	12.269	0
K02035: peptide/nickel transport system substrate-binding protein|g__Roseobacter.s__Roseobacter_denitrificans	10.803	0
K02036: phosphate transport system ATP-binding protein [EC:7.3.2.1]	122.356	0
K02036: phosphate transport system ATP-binding protein [EC:7.3.2.1]|g__Corynebacterium.s__Corynebacterium_glutamicum	62.22	0
K02036: phosphate transport system ATP-binding protein [EC:7.3.2.1]|g__Staphylococcus.s__Staphylococcus_epidermidis	60.136	0
K02037: phosphate transport system permease protein	29.571	0
K02037: phosphate transport system permease protein|g__Escherichia.s__Escherichia_coli	29.571	0
K02038: phosphate transport system permease protein	59.59	0
K02038: phosphate transport system permease protein|g__Chromobacterium.s__Chromobacterium_violaceum	41.692	0
K02038: phosphate transport system permease protein|g__Corynebacterium.s__Corynebacterium_glutamicum	17.898	0
K02039: phosphate transport system protein	65.184	0
K02039: phosphate transport system protein|g__Polaromonas.s__Polaromonas_naphthalenivorans	46.455	0
K02039: phosphate transport system protein|g__Staphylococcus.s__Staphylococcus_epidermidis	18.729	0
K02040: phosphate transport system substrate-binding protein	33.414	0
K02040: phosphate transport system substrate-binding protein|g__Corynebacterium.s__Corynebacterium_glutamicum	22.11	0
K02040: phosphate transport system substrate-binding protein|g__Polaromonas.s__Polaromonas_naphthalenivorans	11.304	0
K02041: phosphonate transport system ATP-binding protein [EC:7.3.2.2]	140.871	0
K02041: phosphonate transport system ATP-binding protein [EC:7.3.2.2]|g__Corynebacterium.s__Corynebacterium_glutamicum	140.871	0
K02042: phosphonate transport system permease protein	72.847	0
K02042: phosphonate transport system permease protein|g__Corynebacterium.s__Corynebacterium_glutamicum	27.441	0
K02042: phosphonate transport system permease protein|g__Roseobacter.s__Roseobacter_denitrificans	45.406	0
K02043: GntR family transcriptional regulator, phosphonate transport system regulatory protein	29.354	0
K02043: GntR family transcriptional regulator, phosphonate transport system regulatory protein|g__Escherichia.s__Escherichia_coli	29.354	0
K02047: sulfate/thiosulfate transport system permease protein	38.133	0
K02047: sulfate/thiosulfate transport system permease protein|g__Escherichia.s__Escherichia_coli	38.133	0
K02048: sulfate/thiosulfate transport system substrate-binding protein	88.889	0
K02048: sulfate/thiosulfate transport system substrate-binding protein|g__Escherichia.s__Escherichia_coli	26.102	0
K02048: sulfate/thiosulfate transport system substrate-binding protein|g__Staphylococcus.s__Staphylococcus_epidermidis	62.786	0
K02049: NitT/TauT family transport system ATP-binding protein	17.209	0
K02049: NitT/TauT family transport system ATP-binding protein|g__Polaromonas.s__Polaromonas_naphthalenivorans	17.209	0
K02052: putative spermidine/putrescine transport system ATP-binding protein	17.682	0
K02052: putative spermidine/putrescine transport system ATP-binding protein|g__Roseobacter.s__Roseobacter_denitrificans	17.682	0
K02053: putative spermidine/putrescine transport system permease protein	96.232	0
K02053: putative spermidine/putrescine transport system permease protein|g__Roseobacter.s__Roseobacter_denitrificans	96.232	0
K02055: putative spermidine/putrescine transport system substrate-binding protein	54.056	0
K02055: putative spermidine/putrescine transport system substrate-binding protein|g__Polaromonas.s__Polaromonas_naphthalenivorans	16.826	0
K02055: putative spermidine/putrescine transport system substrate-binding protein|g__Roseobacter.s__Roseobacter_denitrificans	37.23	0
K02057: simple sugar transport system permease protein	23.123	0
K02057: simple sugar transport system permease protein|g__Corynebacterium.s__Corynebacterium_glutamicum	23.123	0
K02067: phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein	90.087	0
K02067: phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein|g__Escherichia.s__Escherichia_coli	69.779	0
K02067: phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein|g__Polaromonas.s__Polaromonas_naphthalenivorans	20.308	0
K02068: putative ABC transport system ATP-binding protein	19.619	0
K02068: putative ABC transport system ATP-binding protein|g__Escherichia.s__Escherichia_coli	19.619	0
K02073: D-methionine transport system substrate-binding protein	18.341	0
K02073: D-methionine transport system substrate-binding protein|g__Escherichia.s__Escherichia_coli	18.341	0
K02074: zinc/manganese transport system ATP-binding protein	83.778	0
K02074: zinc/manganese transport system ATP-binding protein|g__Polaromonas.s__Polaromonas_naphthalenivorans	83.778	0
K02079: N-acetylgalactosamine-6-phosphate deacetylase [EC:3.5.1.25]	35.594	0
K02079: N-acetylgalactosamine-6-phosphate deacetylase [EC:3.5.1.25]|g__Escherichia.s__Escherichia_coli	35.594	0
K02081: DeoR family transcriptional regulator, aga operon transcriptional repressor	75.689	0
K02081: DeoR family transcriptional regulator, aga operon transcriptional repressor|g__Escherichia.s__Escherichia_coli	34.583	0
K02081: DeoR family transcriptional regulator, aga operon transcriptional repressor|g__Staphylococcus.s__Staphylococcus_epidermidis	41.105	0
K02100: MFS transporter, SP family, arabinose:H+ symporter	127.73	0
