Gene Family	SRS1007613	tiny-test-data-mt
DLACTDEHYDROGNAD-RXN: NO_NAME|unclassified	123.216	0
DMBPPRIBOSYLTRANS-RXN: NO_NAME	73.226	0
DMBPPRIBOSYLTRANS-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	73.226	0
DMK-RXN: NO_NAME	16.872	0
DMK-RXN: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	16.872	0
DNA-CYTOSINE-5--METHYLTRANSFERASE-RXN: NO_NAME	88.683	0
DNA-CYTOSINE-5--METHYLTRANSFERASE-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	22.028	0
DNA-CYTOSINE-5--METHYLTRANSFERASE-RXN: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	11.463	0
DNA-CYTOSINE-5--METHYLTRANSFERASE-RXN: NO_NAME|unclassified	55.191	0
DNA-DIRECTED-DNA-POLYMERASE-RXN: NO_NAME	854.799	0
DNA-DIRECTED-DNA-POLYMERASE-RXN: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	44.92	0
DNA-DIRECTED-DNA-POLYMERASE-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	257.15	0
DNA-DIRECTED-DNA-POLYMERASE-RXN: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	44.697	0
DNA-DIRECTED-DNA-POLYMERASE-RXN: NO_NAME|unclassified	508.033	0
DNA-DIRECTED-RNA-POLYMERASE-RXN: NO_NAME	336.672	0
DNA-DIRECTED-RNA-POLYMERASE-RXN: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	56.069	0
DNA-DIRECTED-RNA-POLYMERASE-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	97.114	0
DNA-DIRECTED-RNA-POLYMERASE-RXN: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	37.413	0
DNA-DIRECTED-RNA-POLYMERASE-RXN: NO_NAME|unclassified	146.077	0
DNA-LIGASE-NAD+-RXN: NO_NAME	373.7	0
DNA-LIGASE-NAD+-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	245.13	0
DNA-LIGASE-NAD+-RXN: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	36.018	0
DNA-LIGASE-NAD+-RXN: NO_NAME|unclassified	92.552	0
DTDPDEHYDRHAMEPIM-RXN: NO_NAME	30.59	0
DTDPDEHYDRHAMEPIM-RXN: NO_NAME|unclassified	30.59	0
DTDPDEHYRHAMREDUCT-RXN: NO_NAME	121.897	0
DTDPDEHYRHAMREDUCT-RXN: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	20.377	0
DTDPDEHYRHAMREDUCT-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	30.616	0
DTDPDEHYRHAMREDUCT-RXN: NO_NAME|unclassified	70.903	0
DTDPGLUCDEHYDRAT-RXN: NO_NAME	81.131	0
DTDPGLUCDEHYDRAT-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	36.808	0
DTDPGLUCDEHYDRAT-RXN: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	44.323	0
DTDPGLUCOSEPP-RXN: NO_NAME	316.658	0
DTDPGLUCOSEPP-RXN: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	65.346	0
DTDPGLUCOSEPP-RXN: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	154.876	0
DTDPGLUCOSEPP-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	84.839	0
DTDPGLUCOSEPP-RXN: NO_NAME|unclassified	11.596	0
DTDPKIN-RXN: NO_NAME	159.624	0
DTDPKIN-RXN: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	108.827	0
DTDPKIN-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	50.797	0
DTMPKI-RXN: NO_NAME	163.153	0
DTMPKI-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	98.876	0
DTMPKI-RXN: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	21.092	0
DTMPKI-RXN: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	43.185	0
DUDPKIN-RXN: NO_NAME	159.624	0
DUDPKIN-RXN: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	108.827	0
DUDPKIN-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	50.797	0
DURIDKI-RXN: NO_NAME	190.905	0
DURIDKI-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	122.344	0
DURIDKI-RXN: NO_NAME|unclassified	68.561	0
DXPREDISOM-RXN: NO_NAME	64.68	0
DXPREDISOM-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	64.68	0
DXS-RXN: NO_NAME	157.304	0
DXS-RXN: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	46.409	0
DXS-RXN: NO_NAME|unclassified	110.895	0
ENOYL-ACP-REDUCT-NADH-RXN: 2,3,4-saturated-fatty-acid-[acp] reductase	66.362	0
ENOYL-ACP-REDUCT-NADH-RXN: 2,3,4-saturated-fatty-acid-[acp] reductase|g__Polaromonas.s__Polaromonas_naphthalenivorans	32.175	0
ENOYL-ACP-REDUCT-NADH-RXN: 2,3,4-saturated-fatty-acid-[acp] reductase|unclassified	34.187	0
ENOYL-COA-DELTA-ISOM-RXN: Dodecenoyl-CoA &delta;-isomerase	22.55	0
ENOYL-COA-DELTA-ISOM-RXN: Dodecenoyl-CoA &delta;-isomerase|unclassified	22.55	0
ENOYL-COA-HYDRAT-RXN: NO_NAME	678.936	0
ENOYL-COA-HYDRAT-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	369.324	0
ENOYL-COA-HYDRAT-RXN: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	97.172	0
ENOYL-COA-HYDRAT-RXN: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	25.273	0
ENOYL-COA-HYDRAT-RXN: NO_NAME|unclassified	187.167	0
ENTDB-RXN: NO_NAME	667.616	0
ENTDB-RXN: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	169.771	0
ENTDB-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	75.79	0
ENTDB-RXN: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	422.055	0
ERYTH4PDEHYDROG-RXN: NO_NAME	49.862	0
ERYTH4PDEHYDROG-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	15.705	0
ERYTH4PDEHYDROG-RXN: NO_NAME|unclassified	34.157	0
ERYTHRON4PDEHYDROG-RXN: NO_NAME	42.016	0
ERYTHRON4PDEHYDROG-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	18.531	0
ERYTHRON4PDEHYDROG-RXN: NO_NAME|unclassified	23.485	0
ETHAMLY-RXN: NO_NAME	176.713	0
ETHAMLY-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	79.667	0
ETHAMLY-RXN: NO_NAME|unclassified	97.047	0
EXOPOLYPHOSPHATASE-RXN: NO_NAME	9.841	0
EXOPOLYPHOSPHATASE-RXN: NO_NAME|unclassified	9.841	0
F16ALDOLASE-RXN: NO_NAME	229.672	0
F16ALDOLASE-RXN: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	95.402	0
F16ALDOLASE-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	50.415	0
F16ALDOLASE-RXN: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	11.14	0
F16ALDOLASE-RXN: NO_NAME|unclassified	72.715	0
F16BDEPHOS-RXN: NO_NAME	209.647	0
F16BDEPHOS-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	173.033	0
F16BDEPHOS-RXN: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	36.614	0
FADSYN-RXN: NO_NAME	9.662	0
FADSYN-RXN: NO_NAME|unclassified	9.662	0
FERREDOXIN--NAD+-REDUCTASE-RXN: NO_NAME	192.328	0
FERREDOXIN--NAD+-REDUCTASE-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	121.14	0
FERREDOXIN--NAD+-REDUCTASE-RXN: NO_NAME|unclassified	71.187	0
FGAMSYN-RXN: NO_NAME	1240.901	0
FGAMSYN-RXN: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	1151.908	0
FGAMSYN-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	8.22	0
FGAMSYN-RXN: NO_NAME|unclassified	80.773	0
FOLYLPOLYGLUTAMATESYNTH-RXN: NO_NAME	62.323	0
FOLYLPOLYGLUTAMATESYNTH-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	29.268	0
FOLYLPOLYGLUTAMATESYNTH-RXN: NO_NAME|unclassified	33.056	0
FORMATE-DEHYDROGENASE-CYTOCHROME-RXN: NO_NAME	5.05	0
FORMATE-DEHYDROGENASE-CYTOCHROME-RXN: NO_NAME|unclassified	5.05	0
FORMATEDEHYDROG-RXN: formate dehydrogenase (menaquinone)	34.71	0
FORMATEDEHYDROG-RXN: formate dehydrogenase (menaquinone)|g__Escherichia.s__Escherichia_coli	34.71	0
FORMIMINOGLUTAMASE-RXN: NO_NAME	78.636	0
FORMIMINOGLUTAMASE-RXN: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	78.636	0
FORMYLTHFDEFORMYL-RXN: formyltetrahydrofolate deformylase	93.837	0
FORMYLTHFDEFORMYL-RXN: formyltetrahydrofolate deformylase|g__Escherichia.s__Escherichia_coli	49.366	0
FORMYLTHFDEFORMYL-RXN: formyltetrahydrofolate deformylase|unclassified	44.472	0
FORMYLTHFGLUSYNTH-RXN: NO_NAME	62.323	0
FORMYLTHFGLUSYNTH-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	29.268	0
FORMYLTHFGLUSYNTH-RXN: NO_NAME|unclassified	33.056	0
FPPSYN-RXN: NO_NAME	102.238	0
FPPSYN-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	102.238	0
FRUCTOKINASE-RXN: fructokinase	65.634	0
FRUCTOKINASE-RXN: fructokinase|g__Escherichia.s__Escherichia_coli	47.65	0
FRUCTOKINASE-RXN: fructokinase|g__Staphylococcus.s__Staphylococcus_epidermidis	17.984	0
FUCISOM-RXN: NO_NAME	50.131	0
FUCISOM-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	40.529	0
FUCISOM-RXN: NO_NAME|unclassified	9.602	0
FUCOKINASE-RXN: NO_NAME	8.235	0
FUCOKINASE-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	8.235	0
FUCPALDOL-RXN: NO_NAME	45.637	0
FUCPALDOL-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	45.637	0
FUCULOKIN-RXN: NO_NAME	18.085	0
FUCULOKIN-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	18.085	0
FUMARATE-REDUCTASE-NADH-RXN: NO_NAME	46.108	0
FUMARATE-REDUCTASE-NADH-RXN: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	46.108	0
FUMHYDR-RXN: NO_NAME	360.435	0
FUMHYDR-RXN: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	58.527	0
FUMHYDR-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	208.236	0
FUMHYDR-RXN: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	31.987	0
FUMHYDR-RXN: NO_NAME|unclassified	61.685	0
GABATRANSAM-RXN: NO_NAME	106.534	0
GABATRANSAM-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	25.53	0
GABATRANSAM-RXN: NO_NAME|unclassified	81.004	0
GALACTARDEHYDRA-RXN: NO_NAME	261.886	0
GALACTARDEHYDRA-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	14.342	0
GALACTARDEHYDRA-RXN: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	29.944	0
GALACTARDEHYDRA-RXN: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	178.432	0
GALACTARDEHYDRA-RXN: NO_NAME|unclassified	39.168	0
GALACTOACETYLTRAN-RXN: NO_NAME	118.227	0
GALACTOACETYLTRAN-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	118.227	0
GALACTOKIN-RXN: NO_NAME	53.128	0
GALACTOKIN-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	53.128	0
GALACTONDEHYDRAT-RXN: NO_NAME	99.256	0
GALACTONDEHYDRAT-RXN: NO_NAME|unclassified	99.256	0
GALACTURIDYLYLTRANS-RXN: NO_NAME	36.998	0
GALACTURIDYLYLTRANS-RXN: NO_NAME|unclassified	36.998	0
GALACTUROISOM-RXN: D-galacturonate isomerase	259.435	0
GALACTUROISOM-RXN: D-galacturonate isomerase|g__Escherichia.s__Escherichia_coli	239.652	0
GALACTUROISOM-RXN: D-galacturonate isomerase|unclassified	19.783	0
GALPMUT-RXN: NO_NAME	26.327	0
GALPMUT-RXN: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	26.327	0
GAMMA-GLUTAMYLTRANSFERASE-RXN: NO_NAME	41.425	0
GAMMA-GLUTAMYLTRANSFERASE-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	22.456	0
GAMMA-GLUTAMYLTRANSFERASE-RXN: NO_NAME|unclassified	18.969	0
GART-RXN: NO_NAME	133.25	0
GART-RXN: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	21.328	0
GART-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	95.613	0
GART-RXN: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	8.404	0
GART-RXN: NO_NAME|unclassified	7.904	0
GCVP-RXN: NO_NAME	113.765	0
GCVP-RXN: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	13.425	0
GCVP-RXN: NO_NAME|unclassified	100.34	0
GCVT-RXN: NO_NAME	28.143	0
GCVT-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	28.143	0
GDPKIN-RXN: NO_NAME	159.624	0
GDPKIN-RXN: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	108.827	0
GDPKIN-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	50.797	0
GDPMANDEHYDRA-RXN: NO_NAME	52.837	0
GDPMANDEHYDRA-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	52.837	0
GDPPYPHOSKIN-RXN: NO_NAME	81.341	0
GDPPYPHOSKIN-RXN: NO_NAME|unclassified	81.341	0
GDPREDUCT-RXN: NO_NAME	439.66	0
GDPREDUCT-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	145.558	0
GDPREDUCT-RXN: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	10.435	0
GDPREDUCT-RXN: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	157.867	0
GDPREDUCT-RXN: NO_NAME|unclassified	125.801	0
GENTISATE-12-DIOXYGENASE-RXN: NO_NAME	56.711	0
GENTISATE-12-DIOXYGENASE-RXN: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	56.711	0
GLCNACPTRANS-RXN: NO_NAME	39.142	0
GLCNACPTRANS-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	30.481	0
GLCNACPTRANS-RXN: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	8.662	0
GLU6PDEHYDROG-RXN: NO_NAME	74.268	0
GLU6PDEHYDROG-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	30.669	0
GLU6PDEHYDROG-RXN: NO_NAME|unclassified	43.6	0
GLUC1PADENYLTRANS-RXN: NO_NAME	55.933	0
GLUC1PADENYLTRANS-RXN: NO_NAME|unclassified	55.933	0
GLUC1PURIDYLTRANS-RXN: NO_NAME	345.257	0
GLUC1PURIDYLTRANS-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	258.546	0
GLUC1PURIDYLTRANS-RXN: NO_NAME|unclassified	86.71	0
GLUCARDEHYDRA-RXN: NO_NAME	6.48	0
GLUCARDEHYDRA-RXN: NO_NAME|unclassified	6.48	0
GLUCDEHYDROG-RXN: NO_NAME	126.466	0
GLUCDEHYDROG-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	83.721	0
GLUCDEHYDROG-RXN: NO_NAME|unclassified	42.745	0
GLUCISOM-RXN: glucose isomerase	123.509	0
GLUCISOM-RXN: glucose isomerase|g__Escherichia.s__Escherichia_coli	123.509	0
GLUCOKIN-RXN: NO_NAME	48.576	0
GLUCOKIN-RXN: NO_NAME|unclassified	48.576	0
GLUCONATE-5-DEHYDROGENASE-RXN: NO_NAME	64.152	0
GLUCONATE-5-DEHYDROGENASE-RXN: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	49.566	0
GLUCONATE-5-DEHYDROGENASE-RXN: NO_NAME|unclassified	14.585	0
GLUCONOKIN-RXN: NO_NAME	26.838	0
GLUCONOKIN-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	14.737	0
GLUCONOKIN-RXN: NO_NAME|unclassified	12.101	0
GLUCOSE-1-DEHYDROGENASE-RXN: NO_NAME	149.541	0
GLUCOSE-1-DEHYDROGENASE-RXN: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	28.643	0
GLUCOSE-1-DEHYDROGENASE-RXN: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	90.792	0
GLUCOSE-1-DEHYDROGENASE-RXN: NO_NAME|unclassified	30.106	0
GLUCOSE-1-PHOSPHAT-RXN: NO_NAME	38.354	0
GLUCOSE-1-PHOSPHAT-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	38.354	0
GLUCOSE-6-PHOSPHATE-1-EPIMERASE-RXN: NO_NAME	55.514	0
GLUCOSE-6-PHOSPHATE-1-EPIMERASE-RXN: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	11.989	0
GLUCOSE-6-PHOSPHATE-1-EPIMERASE-RXN: NO_NAME|unclassified	43.524	0
GLUCUROISOM-RXN: NO_NAME	259.435	0
GLUCUROISOM-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	239.652	0
GLUCUROISOM-RXN: NO_NAME|unclassified	19.783	0
GLURS-RXN: NO_NAME	60.078	0
GLURS-RXN: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	8.846	0
GLURS-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	51.232	0
GLUTAMATE-N-ACETYLTRANSFERASE-RXN: NO_NAME	14.736	0
GLUTAMATE-N-ACETYLTRANSFERASE-RXN: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	14.736	0
GLUTAMATESYN-RXN: NO_NAME	241.278	0
GLUTAMATESYN-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	39.689	0
GLUTAMATESYN-RXN: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	17.071	0
GLUTAMATESYN-RXN: NO_NAME|unclassified	184.518	0
GLUTAMIN-RXN: NO_NAME	134.109	0
GLUTAMIN-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	70.136	0
GLUTAMIN-RXN: NO_NAME|unclassified	63.972	0
GLUTAMINE--TRNA-LIGASE-RXN: NO_NAME	97.984	0
GLUTAMINE--TRNA-LIGASE-RXN: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	41.39	0
GLUTAMINE--TRNA-LIGASE-RXN: NO_NAME|unclassified	56.594	0
GLUTAMINESYN-RXN: NO_NAME	43.101	0
GLUTAMINESYN-RXN: NO_NAME|unclassified	43.101	0
GLUTATHIONE-REDUCT-NADPH-RXN: NO_NAME	15.267	0
GLUTATHIONE-REDUCT-NADPH-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	15.267	0
GLUTATHIONE-SYN-RXN: NO_NAME	35.76	0
GLUTATHIONE-SYN-RXN: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	35.76	0
GLUTCYSLIG-RXN: NO_NAME	137.534	0
GLUTCYSLIG-RXN: NO_NAME|unclassified	137.534	0
GLUTDECARBOX-RXN: NO_NAME	55.32	0
GLUTDECARBOX-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	13.305	0
GLUTDECARBOX-RXN: NO_NAME|unclassified	42.015	0
GLUTDEHYD-RXN: NO_NAME	78.615	0
GLUTDEHYD-RXN: NO_NAME|unclassified	78.615	0
GLUTKIN-RXN: NO_NAME	80.718	0
GLUTKIN-RXN: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	14.252	0
GLUTKIN-RXN: NO_NAME|unclassified	66.466	0
GLUTRACE-RXN: NO_NAME	10.995	0
GLUTRACE-RXN: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	10.995	0
GLUTRNAREDUCT-RXN: NO_NAME	221.119	0
GLUTRNAREDUCT-RXN: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	10.646	0
GLUTRNAREDUCT-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	151.581	0
GLUTRNAREDUCT-RXN: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	32.743	0
GLUTRNAREDUCT-RXN: NO_NAME|unclassified	26.149	0
GLUTSEMIALDEHYDROG-RXN: NO_NAME	29.227	0
GLUTSEMIALDEHYDROG-RXN: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	20.742	0
GLUTSEMIALDEHYDROG-RXN: NO_NAME|unclassified	8.485	0
GLYC3PDEHYDROGBIOSYN-RXN: NO_NAME	53.453	0
GLYC3PDEHYDROGBIOSYN-RXN: NO_NAME|unclassified	53.453	0
GLYCDEH-RXN: NO_NAME	63.287	0
GLYCDEH-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	51.878	0
GLYCDEH-RXN: NO_NAME|unclassified	11.409	0
GLYCEROL-DEHYDRATASE-RXN: NO_NAME	35.666	0
GLYCEROL-DEHYDRATASE-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	35.666	0
GLYCERONE-KINASE-RXN: NO_NAME	10.284	0
GLYCERONE-KINASE-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	10.284	0
GLYCINE--TRNA-LIGASE-RXN: NO_NAME	183.824	0
GLYCINE--TRNA-LIGASE-RXN: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	15.181	0
GLYCINE--TRNA-LIGASE-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	82.773	0
GLYCINE--TRNA-LIGASE-RXN: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	38.059	0
GLYCINE--TRNA-LIGASE-RXN: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	18.211	0
GLYCINE--TRNA-LIGASE-RXN: NO_NAME|unclassified	29.6	0
GLYCOGEN-BRANCH-RXN: NO_NAME	64.233	0
GLYCOGEN-BRANCH-RXN: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	40.816	0
GLYCOGEN-BRANCH-RXN: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	9.363	0
GLYCOGEN-BRANCH-RXN: NO_NAME|unclassified	14.054	0
GLYCOLALD-DEHYDROG-RXN: NO_NAME	47.043	0
GLYCOLALD-DEHYDROG-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	47.043	0
GLYCOLALDREDUCT-RXN: NO_NAME	86.448	0
GLYCOLALDREDUCT-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	73.076	0
GLYCOLALDREDUCT-RXN: NO_NAME|unclassified	13.371	0
GLYCOLATE-REDUCTASE-RXN: NO_NAME	135.695	0
GLYCOLATE-REDUCTASE-RXN: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	135.695	0
GLYCOLATEDEHYDRO-RXN: NO_NAME	24.059	0
GLYCOLATEDEHYDRO-RXN: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	16.325	0
GLYCOLATEDEHYDRO-RXN: NO_NAME|unclassified	7.734	0
GLYCOPHOSPHORYL-RXN: glycogen phosphorylase	108.279	0
GLYCOPHOSPHORYL-RXN: glycogen phosphorylase|g__Polaromonas.s__Polaromonas_naphthalenivorans	30.012	0
GLYCOPHOSPHORYL-RXN: glycogen phosphorylase|unclassified	78.267	0
GLYCPDIESTER-RXN: NO_NAME	27.382	0
GLYCPDIESTER-RXN: NO_NAME|unclassified	27.382	0
GLYMALTOPHOSPHORYL-RXN: glycogen phosphorylase	108.279	0
GLYMALTOPHOSPHORYL-RXN: glycogen phosphorylase|g__Polaromonas.s__Polaromonas_naphthalenivorans	30.012	0
GLYMALTOPHOSPHORYL-RXN: glycogen phosphorylase|unclassified	78.267	0
GLYOCARBOLIG-RXN: NO_NAME	33.689	0
GLYOCARBOLIG-RXN: NO_NAME|unclassified	33.689	0
GLYOHMETRANS-RXN: NO_NAME	39.847	0
GLYOHMETRANS-RXN: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	13.916	0
GLYOHMETRANS-RXN: NO_NAME|unclassified	25.931	0
GLYOXI-RXN: NO_NAME	229.334	0
GLYOXI-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	169.018	0
GLYOXI-RXN: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	26.362	0
GLYOXI-RXN: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	33.954	0
GLYOXII-RXN: Hydroxyacylglutathione hydrolase	213.739	0
GLYOXII-RXN: Hydroxyacylglutathione hydrolase|g__Chromobacterium.s__Chromobacterium_violaceum	44.759	0
GLYOXII-RXN: Hydroxyacylglutathione hydrolase|g__Escherichia.s__Escherichia_coli	122.685	0
GLYOXII-RXN: Hydroxyacylglutathione hydrolase|g__Polaromonas.s__Polaromonas_naphthalenivorans	27.584	0
GLYOXII-RXN: Hydroxyacylglutathione hydrolase|unclassified	18.71	0
GLYOXIII-RXN: NO_NAME	16.515	0
GLYOXIII-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	16.515	0
GLYOXYLATE-REDUCTASE-NADP+-RXN: NO_NAME	53.211	0
GLYOXYLATE-REDUCTASE-NADP+-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	53.211	0
GLYRIBONUCSYN-RXN: NO_NAME	43.425	0
GLYRIBONUCSYN-RXN: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	13.771	0
GLYRIBONUCSYN-RXN: NO_NAME|unclassified	29.654	0
GMP-REDUCT-RXN: NO_NAME	14.892	0
GMP-REDUCT-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	14.892	0
GMP-SYN-GLUT-RXN: NO_NAME	159.029	0
GMP-SYN-GLUT-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	119.283	0
GMP-SYN-GLUT-RXN: NO_NAME|unclassified	39.746	0
GPH-RXN: NO_NAME	322.459	0
GPH-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	113.821	0
GPH-RXN: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	175.724	0
GPH-RXN: NO_NAME|unclassified	32.914	0
GSAAMINOTRANS-RXN: NO_NAME	314.612	0
GSAAMINOTRANS-RXN: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	53.458	0
GSAAMINOTRANS-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	89.353	0
GSAAMINOTRANS-RXN: NO_NAME|unclassified	171.801	0
GSADENYLATION-RXN: NO_NAME	10.416	0
GSADENYLATION-RXN: NO_NAME|unclassified	10.416	0
GSHTRAN-RXN: NO_NAME	234.524	0
GSHTRAN-RXN: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	38.692	0
GSHTRAN-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	123.158	0
